 format: day,hour,forecast,value  location:102_83 Start : 20171201 
 27,0200,+58,212.000000 
 27,0200,+61,210.000000 
 27,0500,+4,212.000000 
 27,0500,+7,223.000000 
 27,0500,+10,222.000000 
 27,0500,+13,208.000000 
 27,0500,+16,230.000000 
 27,0500,+19,223.000000 
 27,0500,+22,230.000000 
 27,0500,+25,224.000000 
 27,0500,+28,205.000000 
 27,0500,+31,210.000000 
 27,0500,+34,199.000000 
 27,0500,+37,207.000000 
 27,0500,+40,253.000000 
 27,0500,+43,192.000000 
 27,0500,+46,199.000000 
 27,0500,+49,203.000000 
 27,0500,+52,216.000000 
 27,0500,+55,212.000000 
 27,0500,+58,210.000000 
 27,0800,+4,209.000000 
 27,0800,+7,225.000000 
 27,0800,+10,227.000000 
 27,0800,+13,223.000000 
 27,0800,+16,228.000000 
 27,0800,+19,212.000000 
 27,0800,+22,230.000000 
 27,0800,+25,213.000000 
 27,0800,+28,206.000000 
 27,0800,+31,212.000000 
 27,0800,+34,225.000000 
 27,0800,+37,219.000000 
 27,0800,+40,223.000000 
 27,0800,+43,198.000000 
 27,0800,+46,195.000000 
 27,0800,+49,203.000000 
 27,0800,+52,205.000000 
 27,0800,+55,222.000000 
 27,1100,+4,225.000000 
 27,1100,+7,227.000000 
 27,1100,+10,223.000000 
 27,1100,+13,228.000000 
 27,1100,+16,212.000000 
 27,1100,+19,230.000000 
 27,1100,+22,213.000000 
 27,1100,+25,206.000000 
 27,1100,+28,212.000000 
 27,1100,+31,225.000000 
 27,1100,+34,219.000000 
 27,1100,+37,223.000000 
 27,1100,+40,198.000000 
 27,1100,+43,195.000000 
 27,1100,+46,203.000000 
 27,1100,+49,205.000000 
 27,1100,+52,222.000000 
 27,1400,+4,227.000000 
 27,1400,+7,223.000000 
 27,1400,+10,228.000000 
 27,1400,+13,212.000000 
 27,1400,+16,230.000000 
 27,1400,+19,213.000000 
 27,1400,+22,206.000000 
 27,1400,+25,212.000000 
 27,1400,+28,225.000000 
 27,1400,+31,219.000000 
 27,1400,+34,223.000000 
 27,1400,+37,198.000000 
 27,1400,+40,195.000000 
 27,1400,+43,203.000000 
 27,1400,+46,205.000000 
 27,1400,+49,222.000000 
 27,1700,+4,223.000000 
 27,1700,+7,228.000000 
 27,1700,+10,212.000000 
 27,1700,+13,230.000000 
 27,1700,+16,213.000000 
 27,1700,+19,206.000000 
 27,1700,+22,212.000000 
 27,1700,+25,225.000000 
 27,1700,+28,219.000000 
 27,1700,+31,223.000000 
 27,1700,+34,198.000000 
 27,1700,+37,195.000000 
 27,1700,+40,203.000000 
 27,1700,+43,205.000000 
 27,1700,+46,222.000000 
 27,2000,+4,210.000000 
 27,2000,+7,217.000000 
 27,2000,+10,211.000000 
 27,2000,+13,215.000000 
 27,2000,+16,205.000000 
 27,2000,+19,197.000000 
 27,2000,+22,184.000000 
 27,2000,+25,207.000000 
 27,2000,+28,175.000000 
 27,2000,+31,207.000000 
 27,2000,+34,202.000000 
 27,2000,+37,213.000000 
 27,2000,+40,207.000000 
 27,2000,+43,201.000000 
 27,2000,+46,201.000000 
 27,2000,+49,202.000000 
 27,2000,+52,199.000000 
 27,2000,+55,187.000000 
 27,2000,+58,168.000000 
 27,2000,+61,151.000000 
 27,2000,+64,101.000000 
 27,2000,+67,67.000000 
 27,2300,+4,217.000000 
 27,2300,+7,211.000000 
 27,2300,+10,215.000000 
 27,2300,+13,205.000000 
 27,2300,+16,197.000000 
 27,2300,+19,184.000000 
 27,2300,+22,207.000000 
 27,2300,+25,175.000000 
 27,2300,+28,207.000000 
 27,2300,+31,202.000000 
 27,2300,+34,213.000000 
 27,2300,+37,207.000000 
 27,2300,+40,201.000000 
 27,2300,+43,201.000000 
 27,2300,+46,202.000000 
 27,2300,+49,199.000000 
 27,2300,+52,187.000000 
 27,2300,+55,168.000000 
 27,2300,+58,151.000000 
 27,2300,+61,101.000000 
 27,2300,+64,67.000000 
 28,0200,+4,211.000000 
 28,0200,+7,215.000000 
 28,0200,+10,205.000000 
 28,0200,+13,197.000000 
 28,0200,+16,184.000000 
 28,0200,+19,207.000000 
 28,0200,+22,175.000000 
 28,0200,+25,207.000000 
 28,0200,+28,202.000000 
 28,0200,+31,213.000000 
 28,0200,+34,207.000000 
 28,0200,+37,201.000000 
 28,0200,+40,201.000000 
 28,0200,+43,202.000000 
 28,0200,+46,199.000000 
 28,0200,+49,187.000000 
 28,0200,+52,168.000000 
 28,0200,+55,151.000000 
 28,0200,+58,101.000000 
 28,0200,+61,67.000000 
 28,0500,+4,215.000000 
 28,0500,+7,205.000000 
 28,0500,+10,197.000000 
 28,0500,+13,184.000000 
 28,0500,+16,207.000000 
 28,0500,+19,175.000000 
 28,0500,+22,207.000000 
 28,0500,+25,202.000000 
 28,0500,+28,213.000000 
 28,0500,+31,207.000000 
 28,0500,+34,201.000000 
 28,0500,+37,201.000000 
 28,0500,+40,202.000000 
 28,0500,+43,199.000000 
 28,0500,+46,187.000000 
 28,0500,+49,168.000000 
 28,0500,+52,151.000000 
 28,0500,+55,101.000000 
 28,0500,+58,67.000000 
 28,0800,+4,207.000000 
 28,0800,+7,201.000000 
 28,0800,+10,202.000000 
 28,0800,+13,240.000000 
 28,0800,+16,222.000000 
 28,0800,+19,177.000000 
 28,0800,+22,193.000000 
 28,0800,+25,184.000000 
 28,0800,+28,207.000000 
 28,0800,+31,208.000000 
 28,0800,+34,210.000000 
 28,0800,+37,175.000000 
 28,0800,+40,119.000000 
 28,0800,+43,180.000000 
 28,0800,+46,174.000000 
 28,0800,+49,187.000000 
 28,0800,+52,198.000000 
 28,0800,+55,326.000000 
 28,1100,+4,201.000000 
 28,1100,+7,202.000000 
 28,1100,+10,240.000000 
 28,1100,+13,222.000000 
 28,1100,+16,177.000000 
 28,1100,+19,193.000000 
 28,1100,+22,184.000000 
 28,1100,+25,207.000000 
 28,1100,+28,208.000000 
 28,1100,+31,210.000000 
 28,1100,+34,175.000000 
 28,1100,+37,119.000000 
 28,1100,+40,180.000000 
 28,1100,+43,174.000000 
 28,1100,+46,187.000000 
 28,1100,+49,198.000000 
 28,1100,+52,326.000000 
 28,1400,+4,202.000000 
 28,1400,+7,240.000000 
 28,1400,+10,222.000000 
 28,1400,+13,177.000000 
 28,1400,+16,193.000000 
 28,1400,+19,184.000000 
 28,1400,+22,207.000000 
 28,1400,+25,208.000000 
 28,1400,+28,210.000000 
 28,1400,+31,175.000000 
 28,1400,+34,119.000000 
 28,1400,+37,180.000000 
 28,1400,+40,174.000000 
 28,1400,+43,187.000000 
 28,1400,+46,198.000000 
 28,1400,+49,326.000000 
 28,1700,+4,240.000000 
 28,1700,+7,222.000000 
 28,1700,+10,177.000000 
 28,1700,+13,193.000000 
 28,1700,+16,184.000000 
 28,1700,+19,207.000000 
 28,1700,+22,208.000000 
 28,1700,+25,210.000000 
 28,1700,+28,175.000000 
 28,1700,+31,119.000000 
 28,1700,+34,180.000000 
 28,1700,+37,174.000000 
 28,1700,+40,187.000000 
 28,1700,+43,198.000000 
 28,1700,+46,326.000000 
 28,2000,+4,270.000000 
 28,2000,+7,208.000000 
 28,2000,+10,191.000000 
 28,2000,+13,215.000000 
 28,2000,+16,180.000000 
 28,2000,+19,147.000000 
 28,2000,+22,199.000000 
 28,2000,+25,187.000000 
 28,2000,+28,202.000000 
 28,2000,+31,192.000000 
 28,2000,+34,177.000000 
 28,2000,+37,70.000000 
 28,2000,+40,355.000000 
 28,2000,+43,17.000000 
 28,2000,+46,360.000000 
 28,2000,+49,112.000000 
 28,2000,+52,68.000000 
 28,2000,+55,150.000000 
 28,2000,+58,176.000000 
 28,2000,+61,169.000000 
 28,2000,+64,125.000000 
 28,2000,+67,135.000000 
 28,2300,+4,208.000000 
 28,2300,+7,191.000000 
 28,2300,+10,215.000000 
 28,2300,+13,180.000000 
 28,2300,+16,147.000000 
 28,2300,+19,199.000000 
 28,2300,+22,187.000000 
 28,2300,+25,202.000000 
 28,2300,+28,192.000000 
 28,2300,+31,177.000000 
 28,2300,+34,70.000000 
 28,2300,+37,355.000000 
 28,2300,+40,17.000000 
 28,2300,+43,360.000000 
 28,2300,+46,112.000000 
 28,2300,+49,68.000000 
 28,2300,+52,150.000000 
 28,2300,+55,176.000000 
 28,2300,+58,169.000000 
 28,2300,+61,125.000000 
 28,2300,+64,135.000000 
 29,0200,+4,191.000000 
 29,0200,+7,215.000000 
 29,0200,+10,180.000000 
 29,0200,+13,147.000000 
 29,0200,+16,199.000000 
 29,0200,+19,187.000000 
 29,0200,+22,202.000000 
 29,0200,+25,192.000000 
 29,0200,+28,177.000000 
 29,0200,+31,70.000000 
 29,0200,+34,355.000000 
 29,0200,+37,17.000000 
 29,0200,+40,360.000000 
 29,0200,+43,112.000000 
 29,0200,+46,68.000000 
 29,0200,+49,150.000000 
 29,0200,+52,176.000000 
 29,0200,+55,169.000000 
 29,0200,+58,125.000000 
 29,0200,+61,135.000000 
 29,0500,+4,215.000000 
 29,0500,+7,180.000000 
 29,0500,+10,147.000000 
 29,0500,+13,199.000000 
 29,0500,+16,187.000000 
 29,0500,+19,202.000000 
 29,0500,+22,192.000000 
 29,0500,+25,177.000000 
 29,0500,+28,70.000000 
 29,0500,+31,355.000000 
 29,0500,+34,17.000000 
 29,0500,+37,360.000000 
 29,0500,+40,112.000000 
 29,0500,+43,68.000000 
 29,0500,+46,150.000000 
 29,0500,+49,176.000000 
 29,0500,+52,169.000000 
 29,0500,+55,125.000000 
 29,0500,+58,135.000000 
 29,0800,+4,187.000000 
 29,0800,+7,180.000000 
 29,0800,+10,139.000000 
 29,0800,+13,135.000000 
 29,0800,+16,180.000000 
 29,0800,+19,177.000000 
 29,0800,+22,172.000000 
 29,0800,+25,162.000000 
 29,0800,+28,162.000000 
 29,0800,+31,90.000000 
 29,0800,+34,333.000000 
 29,0800,+37,90.000000 
 29,0800,+40,131.000000 
 29,0800,+43,174.000000 
 29,0800,+46,175.000000 
 29,0800,+49,138.000000 
 29,0800,+52,100.000000 
 29,0800,+55,120.000000 
 29,1100,+4,180.000000 
 29,1100,+7,139.000000 
 29,1100,+10,135.000000 
 29,1100,+13,180.000000 
 29,1100,+16,177.000000 
 29,1100,+19,172.000000 
 29,1100,+22,162.000000 
 29,1100,+25,162.000000 
 29,1100,+28,90.000000 
 29,1100,+31,333.000000 
 29,1100,+34,90.000000 
 29,1100,+37,131.000000 
 29,1100,+40,174.000000 
 29,1100,+43,175.000000 
 29,1100,+46,138.000000 
 29,1100,+49,100.000000 
 29,1100,+52,120.000000 
 29,1400,+4,139.000000 
 29,1400,+7,135.000000 
 29,1400,+10,180.000000 
 29,1400,+13,177.000000 
 29,1400,+16,172.000000 
 29,1400,+19,162.000000 
 29,1400,+22,162.000000 
 29,1400,+25,90.000000 
 29,1400,+28,333.000000 
 29,1400,+31,90.000000 
 29,1400,+34,131.000000 
 29,1400,+37,174.000000 
 29,1400,+40,175.000000 
 29,1400,+43,138.000000 
 29,1400,+46,100.000000 
 29,1400,+49,120.000000 
 29,1700,+4,135.000000 
 29,1700,+7,180.000000 
 29,1700,+10,177.000000 
 29,1700,+13,172.000000 
 29,1700,+16,162.000000 
 29,1700,+19,162.000000 
 29,1700,+22,90.000000 
 29,1700,+25,333.000000 
 29,1700,+28,90.000000 
 29,1700,+31,131.000000 
 29,1700,+34,174.000000 
 29,1700,+37,175.000000 
 29,1700,+40,138.000000 
 29,1700,+43,100.000000 
 29,1700,+46,120.000000 
 29,2000,+4,180.000000 
 29,2000,+7,177.000000 
 29,2000,+10,183.000000 
 29,2000,+13,133.000000 
 29,2000,+16,163.000000 
 29,2000,+19,150.000000 
 29,2000,+22,90.000000 
 29,2000,+25,135.000000 
 29,2000,+28,164.000000 
 29,2000,+31,170.000000 
 29,2000,+34,178.000000 
 29,2000,+37,176.000000 
 29,2000,+40,162.000000 
 29,2000,+43,135.000000 
 29,2000,+46,122.000000 
 29,2000,+49,157.000000 
 29,2000,+52,170.000000 
 29,2000,+55,182.000000 
 29,2000,+58,177.000000 
 29,2000,+61,171.000000 
 29,2000,+64,180.000000 
 29,2000,+67,194.000000 
 29,2300,+4,177.000000 
 29,2300,+7,183.000000 
 29,2300,+10,133.000000 
 29,2300,+13,163.000000 
 29,2300,+16,150.000000 
 29,2300,+19,90.000000 
 29,2300,+22,135.000000 
 29,2300,+25,164.000000 
 29,2300,+28,170.000000 
 29,2300,+31,178.000000 
 29,2300,+34,176.000000 
 29,2300,+37,162.000000 
 29,2300,+40,135.000000 
 29,2300,+43,122.000000 
 29,2300,+46,157.000000 
 29,2300,+49,170.000000 
 29,2300,+52,182.000000 
 29,2300,+55,177.000000 
 29,2300,+58,171.000000 
 29,2300,+61,180.000000 
 29,2300,+64,194.000000 
 30,0200,+4,183.000000 
 30,0200,+7,133.000000 
 30,0200,+10,163.000000 
 30,0200,+13,150.000000 
 30,0200,+16,90.000000 
 30,0200,+19,135.000000 
 30,0200,+22,164.000000 
 30,0200,+25,170.000000 
 30,0200,+28,178.000000 
 30,0200,+31,176.000000 
 30,0200,+34,162.000000 
 30,0200,+37,135.000000 
 30,0200,+40,122.000000 
 30,0200,+43,157.000000 
 30,0200,+46,170.000000 
 30,0200,+49,182.000000 
 30,0200,+52,177.000000 
 30,0200,+55,171.000000 
 30,0200,+58,180.000000 
 30,0200,+61,194.000000 
 30,0500,+4,133.000000 
 30,0500,+7,163.000000 
 30,0500,+10,150.000000 
 30,0500,+13,90.000000 
 30,0500,+16,135.000000 
 30,0500,+19,164.000000 
 30,0500,+22,170.000000 
 30,0500,+25,178.000000 
 30,0500,+28,176.000000 
 30,0500,+31,162.000000 
 30,0500,+34,135.000000 
 30,0500,+37,122.000000 
 30,0500,+40,157.000000 
 30,0500,+43,170.000000 
 30,0500,+46,182.000000 
 30,0500,+49,177.000000 
 30,0500,+52,171.000000 
 30,0500,+55,180.000000 
 30,0500,+58,194.000000 
 30,0800,+4,157.000000 
 30,0800,+7,194.000000 
 30,0800,+10,144.000000 
 30,0800,+13,34.000000 
 30,0800,+16,124.000000 
 30,0800,+19,159.000000 
 30,0800,+22,177.000000 
 30,0800,+25,175.000000 
 30,0800,+28,147.000000 
 30,0800,+31,163.000000 
 30,0800,+34,146.000000 
 30,0800,+37,128.000000 
 30,0800,+40,170.000000 
 30,0800,+43,169.000000 
 30,0800,+46,175.000000 
 30,0800,+49,155.000000 
 30,0800,+52,138.000000 
 30,0800,+55,130.000000 
 30,1100,+4,194.000000 
 30,1100,+7,144.000000 
 30,1100,+10,34.000000 
 30,1100,+13,124.000000 
 30,1100,+16,159.000000 
 30,1100,+19,177.000000 
 30,1100,+22,175.000000 
 30,1100,+25,147.000000 
 30,1100,+28,163.000000 
 30,1100,+31,146.000000 
 30,1100,+34,128.000000 
 30,1100,+37,170.000000 
 30,1100,+40,169.000000 
 30,1100,+43,175.000000 
 30,1100,+46,155.000000 
 30,1100,+49,138.000000 
 30,1100,+52,130.000000 
 30,1400,+4,144.000000 
 30,1400,+7,34.000000 
 30,1400,+10,124.000000 
 30,1400,+13,159.000000 
 30,1400,+16,177.000000 
 30,1400,+19,175.000000 
 30,1400,+22,147.000000 
 30,1400,+25,163.000000 
 30,1400,+28,146.000000 
 30,1400,+31,128.000000 
 30,1400,+34,170.000000 
 30,1400,+37,169.000000 
 30,1400,+40,175.000000 
 30,1400,+43,155.000000 
 30,1400,+46,138.000000 
 30,1400,+49,130.000000 
 30,1700,+4,34.000000 
 30,1700,+7,124.000000 
 30,1700,+10,159.000000 
 30,1700,+13,177.000000 
 30,1700,+16,175.000000 
 30,1700,+19,147.000000 
 30,1700,+22,163.000000 
 30,1700,+25,146.000000 
 30,1700,+28,128.000000 
 30,1700,+31,170.000000 
 30,1700,+34,169.000000 
 30,1700,+37,175.000000 
 30,1700,+40,155.000000 
 30,1700,+43,138.000000 
 30,1700,+46,130.000000 
 30,2000,+4,196.000000 
 30,2000,+7,165.000000 
 30,2000,+10,172.000000 
 30,2000,+13,183.000000 
 30,2000,+16,165.000000 
 30,2000,+19,150.000000 
 30,2000,+22,180.000000 
 30,2000,+25,184.000000 
 30,2000,+28,169.000000 
 30,2000,+31,177.000000 
 30,2000,+34,158.000000 
 30,2000,+37,120.000000 
 30,2000,+40,97.000000 
 30,2000,+43,85.000000 
 30,2000,+46,90.000000 
 30,2000,+49,146.000000 
 30,2000,+52,127.000000 
 30,2000,+55,103.000000 
 30,2000,+58,107.000000 
 30,2000,+61,118.000000 
 30,2000,+64,167.000000 
 30,2000,+67,164.000000 
 30,2300,+4,165.000000 
 30,2300,+7,172.000000 
 30,2300,+10,183.000000 
 30,2300,+13,165.000000 
 30,2300,+16,150.000000 
 30,2300,+19,180.000000 
 30,2300,+22,184.000000 
 30,2300,+25,169.000000 
 30,2300,+28,177.000000 
 30,2300,+31,158.000000 
 30,2300,+34,120.000000 
 30,2300,+37,97.000000 
 30,2300,+40,85.000000 
 30,2300,+43,90.000000 
 30,2300,+46,146.000000 
 30,2300,+49,127.000000 
 30,2300,+52,103.000000 
 30,2300,+55,107.000000 
 30,2300,+58,118.000000 
 30,2300,+61,167.000000 
 30,2300,+64,164.000000 
 Start : 20180701 
 1,0200,+4,172.000000 
 1,0200,+7,183.000000 
 1,0200,+10,165.000000 
 1,0200,+13,150.000000 
 1,0200,+16,180.000000 
 1,0200,+19,184.000000 
 1,0200,+22,169.000000 
 1,0200,+25,177.000000 
 1,0200,+28,158.000000 
 1,0200,+31,120.000000 
 1,0200,+34,97.000000 
 1,0200,+37,85.000000 
 1,0200,+40,90.000000 
 1,0200,+43,146.000000 
 1,0200,+46,127.000000 
 1,0200,+49,103.000000 
 1,0200,+52,107.000000 
 1,0200,+55,118.000000 
 1,0200,+58,167.000000 
 1,0200,+61,164.000000 
 1,0500,+4,183.000000 
 1,0500,+7,165.000000 
 1,0500,+10,150.000000 
 1,0500,+13,180.000000 
 1,0500,+16,184.000000 
 1,0500,+19,169.000000 
 1,0500,+22,177.000000 
 1,0500,+25,158.000000 
 1,0500,+28,120.000000 
 1,0500,+31,97.000000 
 1,0500,+34,85.000000 
 1,0500,+37,90.000000 
 1,0500,+40,146.000000 
 1,0500,+43,127.000000 
 1,0500,+46,103.000000 
 1,0500,+49,107.000000 
 1,0500,+52,118.000000 
 1,0500,+55,167.000000 
 1,0500,+58,164.000000 
 1,0800,+4,115.000000 
 1,0800,+7,120.000000 
 1,0800,+10,153.000000 
 1,0800,+13,183.000000 
 1,0800,+16,180.000000 
 1,0800,+19,175.000000 
 1,0800,+22,168.000000 
 1,0800,+25,163.000000 
 1,0800,+28,137.000000 
 1,0800,+31,111.000000 
 1,0800,+34,101.000000 
 1,0800,+37,121.000000 
 1,0800,+40,162.000000 
 1,0800,+43,163.000000 
 1,0800,+46,143.000000 
 1,0800,+49,126.000000 
 1,0800,+52,121.000000 
 1,0800,+55,92.000000 
 1,1100,+4,120.000000 
 1,1100,+7,153.000000 
 1,1100,+10,183.000000 
 1,1100,+13,180.000000 
 1,1100,+16,175.000000 
 1,1100,+19,168.000000 
 1,1100,+22,163.000000 
 1,1100,+25,137.000000 
 1,1100,+28,111.000000 
 1,1100,+31,101.000000 
 1,1100,+34,121.000000 
 1,1100,+37,162.000000 
 1,1100,+40,163.000000 
 1,1100,+43,143.000000 
 1,1100,+46,126.000000 
 1,1100,+49,121.000000 
 1,1100,+52,92.000000 
 1,1400,+4,153.000000 
 1,1400,+7,183.000000 
 1,1400,+10,180.000000 
 1,1400,+13,175.000000 
 1,1400,+16,168.000000 
 1,1400,+19,163.000000 
 1,1400,+22,137.000000 
 1,1400,+25,111.000000 
 1,1400,+28,101.000000 
 1,1400,+31,121.000000 
 1,1400,+34,162.000000 
 1,1400,+37,163.000000 
 1,1400,+40,143.000000 
 1,1400,+43,126.000000 
 1,1400,+46,121.000000 
 1,1400,+49,92.000000 
 1,1700,+4,183.000000 
 1,1700,+7,180.000000 
 1,1700,+10,175.000000 
 1,1700,+13,168.000000 
 1,1700,+16,163.000000 
 1,1700,+19,137.000000 
 1,1700,+22,111.000000 
 1,1700,+25,101.000000 
 1,1700,+28,121.000000 
 1,1700,+31,162.000000 
 1,1700,+34,163.000000 
 1,1700,+37,143.000000 
 1,1700,+40,126.000000 
 1,1700,+43,121.000000 
 1,1700,+46,92.000000 
 1,2000,+4,191.000000 
 1,2000,+7,164.000000 
 1,2000,+10,159.000000 
 1,2000,+13,164.000000 
 1,2000,+16,94.000000 
 1,2000,+19,113.000000 
 1,2000,+22,90.000000 
 1,2000,+25,113.000000 
 1,2000,+28,143.000000 
 1,2000,+31,153.000000 
 1,2000,+34,148.000000 
 1,2000,+37,108.000000 
 1,2000,+40,85.000000 
 1,2000,+43,70.000000 
 1,2000,+46,95.000000 
 1,2000,+49,87.000000 
 1,2000,+52,117.000000 
 1,2000,+55,112.000000 
 1,2000,+58,128.000000 
 1,2000,+61,108.000000 
 1,2000,+64,121.000000 
 1,2000,+67,12.000000 
 1,2300,+4,164.000000 
 1,2300,+7,159.000000 
 1,2300,+10,164.000000 
 1,2300,+13,94.000000 
 1,2300,+16,113.000000 
 1,2300,+19,90.000000 
 1,2300,+22,113.000000 
 1,2300,+25,143.000000 
 1,2300,+28,153.000000 
 1,2300,+31,148.000000 
 1,2300,+34,108.000000 
 1,2300,+37,85.000000 
 1,2300,+40,70.000000 
 1,2300,+43,95.000000 
 1,2300,+46,87.000000 
 1,2300,+49,117.000000 
 1,2300,+52,112.000000 
 1,2300,+55,128.000000 
 1,2300,+58,108.000000 
 1,2300,+61,121.000000 
 1,2300,+64,12.000000 
 2,0200,+4,152.000000 
 2,0200,+7,119.000000 
 2,0200,+10,66.000000 
 2,0200,+13,70.000000 
 2,0200,+16,113.000000 
 2,0200,+19,93.000000 
 2,0200,+22,57.000000 
 2,0200,+25,63.000000 
 2,0200,+28,67.000000 
 2,0200,+31,64.000000 
 2,0200,+34,24.000000 
 2,0200,+37,311.000000 
 2,0200,+40,285.000000 
 2,0200,+43,230.000000 
 2,0200,+46,274.000000 
 2,0200,+49,143.000000 
 2,0200,+52,88.000000 
 2,0200,+55,72.000000 
 2,0200,+58,59.000000 
 2,0200,+61,356.000000 
 2,0500,+4,119.000000 
 2,0500,+7,66.000000 
 2,0500,+10,70.000000 
 2,0500,+13,113.000000 
 2,0500,+16,93.000000 
 2,0500,+19,57.000000 
 2,0500,+22,63.000000 
 2,0500,+25,67.000000 
 2,0500,+28,64.000000 
 2,0500,+31,24.000000 
 2,0500,+34,311.000000 
 2,0500,+37,285.000000 
 2,0500,+40,230.000000 
 2,0500,+43,274.000000 
 2,0500,+46,143.000000 
 2,0500,+49,88.000000 
 2,0500,+52,72.000000 
 2,0500,+55,59.000000 
 2,0500,+58,356.000000 
 2,0800,+4,16.000000 
 2,0800,+7,37.000000 
 2,0800,+10,76.000000 
 2,0800,+13,315.000000 
 2,0800,+16,96.000000 
 2,0800,+19,75.000000 
 2,0800,+22,78.000000 
 2,0800,+25,94.000000 
 2,0800,+28,89.000000 
 2,0800,+31,68.000000 
 2,0800,+34,23.000000 
 2,0800,+37,325.000000 
 2,0800,+40,306.000000 
 2,0800,+43,290.000000 
 2,0800,+46,280.000000 
 2,0800,+49,83.000000 
 2,0800,+52,114.000000 
 2,0800,+55,132.000000 
 2,1100,+4,37.000000 
 2,1100,+7,76.000000 
 2,1100,+10,315.000000 
 2,1100,+13,96.000000 
 2,1100,+16,75.000000 
 2,1100,+19,78.000000 
 2,1100,+22,94.000000 
 2,1100,+25,89.000000 
 2,1100,+28,68.000000 
 2,1100,+31,23.000000 
 2,1100,+34,325.000000 
 2,1100,+37,306.000000 
 2,1100,+40,290.000000 
 2,1100,+43,280.000000 
 2,1100,+46,83.000000 
 2,1100,+49,114.000000 
 2,1100,+52,132.000000 
 2,1400,+4,76.000000 
 2,1400,+7,315.000000 
 2,1400,+10,96.000000 
 2,1400,+13,75.000000 
 2,1400,+16,78.000000 
 2,1400,+19,94.000000 
 2,1400,+22,89.000000 
 2,1400,+25,68.000000 
 2,1400,+28,23.000000 
 2,1400,+31,325.000000 
 2,1400,+34,306.000000 
 2,1400,+37,290.000000 
 2,1400,+40,280.000000 
 2,1400,+43,83.000000 
 2,1400,+46,114.000000 
 2,1400,+49,132.000000 
 2,1700,+4,315.000000 
 2,1700,+7,96.000000 
 2,1700,+10,75.000000 
 2,1700,+13,78.000000 
 2,1700,+16,94.000000 
 2,1700,+19,89.000000 
 2,1700,+22,68.000000 
 2,1700,+25,23.000000 
 2,1700,+28,325.000000 
 2,1700,+31,306.000000 
 2,1700,+34,290.000000 
 2,1700,+37,280.000000 
 2,1700,+40,83.000000 
 2,1700,+43,114.000000 
 2,1700,+46,132.000000 
 2,2000,+4,99.000000 
 2,2000,+7,59.000000 
 2,2000,+10,65.000000 
 2,2000,+13,71.000000 
 2,2000,+16,67.000000 
 2,2000,+19,30.000000 
 2,2000,+22,323.000000 
 2,2000,+25,299.000000 
 2,2000,+28,300.000000 
 2,2000,+31,295.000000 
 2,2000,+34,346.000000 
 2,2000,+37,82.000000 
 2,2000,+40,103.000000 
 2,2000,+43,117.000000 
 2,2000,+46,45.000000 
 2,2000,+49,125.000000 
 2,2000,+52,63.000000 
 2,2000,+55,68.000000 
 2,2000,+58,60.000000 
 2,2000,+61,66.000000 
 2,2000,+64,53.000000 
 2,2000,+67,45.000000 
 2,2300,+4,59.000000 
 2,2300,+7,65.000000 
 2,2300,+10,71.000000 
 2,2300,+13,67.000000 
 2,2300,+16,30.000000 
 2,2300,+19,323.000000 
 2,2300,+22,299.000000 
 2,2300,+25,300.000000 
 2,2300,+28,295.000000 
 2,2300,+31,346.000000 
 2,2300,+34,82.000000 
 2,2300,+37,103.000000 
 2,2300,+40,117.000000 
 2,2300,+43,45.000000 
 2,2300,+46,125.000000 
 2,2300,+49,63.000000 
 2,2300,+52,68.000000 
 2,2300,+55,60.000000 
 2,2300,+58,66.000000 
 2,2300,+61,53.000000 
 2,2300,+64,45.000000 
 3,0200,+4,65.000000 
 3,0200,+7,71.000000 
 3,0200,+10,67.000000 
 3,0200,+13,30.000000 
 3,0200,+16,323.000000 
 3,0200,+19,299.000000 
 3,0200,+22,300.000000 
 3,0200,+25,295.000000 
 3,0200,+28,346.000000 
 3,0200,+31,82.000000 
 3,0200,+34,103.000000 
 3,0200,+37,117.000000 
 3,0200,+40,45.000000 
 3,0200,+43,125.000000 
 3,0200,+46,63.000000 
 3,0200,+49,68.000000 
 3,0200,+52,60.000000 
 3,0200,+55,66.000000 
 3,0200,+58,53.000000 
 3,0200,+61,45.000000 
 3,0500,+4,71.000000 
 3,0500,+7,67.000000 
 3,0500,+10,30.000000 
 3,0500,+13,323.000000 
 3,0500,+16,299.000000 
 3,0500,+19,300.000000 
 3,0500,+22,295.000000 
 3,0500,+25,346.000000 
 3,0500,+28,82.000000 
 3,0500,+31,103.000000 
 3,0500,+34,117.000000 
 3,0500,+37,45.000000 
 3,0500,+40,125.000000 
 3,0500,+43,63.000000 
 3,0500,+46,68.000000 
 3,0500,+49,60.000000 
 3,0500,+52,66.000000 
 3,0500,+55,53.000000 
 3,0500,+58,45.000000 
 3,0800,+4,70.000000 
 3,0800,+7,9.000000 
 3,0800,+10,311.000000 
 3,0800,+13,14.000000 
 3,0800,+16,328.000000 
 3,0800,+19,295.000000 
 3,0800,+22,296.000000 
 3,0800,+25,18.000000 
 3,0800,+28,71.000000 
 3,0800,+31,39.000000 
 3,0800,+34,15.000000 
 3,0800,+37,15.000000 
 3,0800,+40,30.000000 
 3,0800,+43,40.000000 
 3,0800,+46,45.000000 
 3,0800,+49,45.000000 
 3,0800,+52,33.000000 
 3,0800,+55,25.000000 
 3,1100,+4,9.000000 
 3,1100,+7,311.000000 
 3,1100,+10,14.000000 
